id,name_country_1,name_country_2,goals_country_1,goals_country_2,phase,phase_rank,date,home_city,home_country,world_cup,wikipedia
191,England,France,2,0,group,last_16,1966-07-20,London,England,1966,https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
192,Germany,Spain,2,1,group,last_16,1966-07-20,Birmingham,England,1966,https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
193,England,Argentina,1,0,quarterfinal,last_8,1966-07-23,London,England,1966,https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
194,Germany,Uruguay,4,0,quarterfinal,last_8,1966-07-23,Sheffield,England,1966,https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
195,Hungary,Russia,1,2,quarterfinal,last_8,1966-07-23,Sunderland,England,1966,https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
196,North Korea,Portugal,3,5,quarterfinal,last_8,1966-07-23,Liverpool,England,1966,https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
197,Germany,Russia,2,1,semifinal,last_4,1966-07-25,Liverpool,England,1966,https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
198,England,Portugal,2,1,semifinal,last_4,1966-07-26,London,England,1966,https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
199,Portugal,Russia,2,1,final_3_4,last_3_4,1966-07-28,London,England,1966,https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
200,England,Germany,4,2,final,last_2,1966-07-30,London,England,1966,https://en.wikipedia.org/wiki/1966_FIFA_World_Cup
201,Mexico,Russia,0,0,group,last_16,1970-05-31,Mexico City,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
202,Bulgaria,Peru,2,3,group,last_16,1970-06-02,León,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
203,England,Romania,1,0,group,last_16,1970-06-02,Guadalajara,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
204,Israel,Uruguay,0,2,group,last_16,1970-06-02,Puebla,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
205,Belgium,El Salvador,3,0,group,last_16,1970-06-03,Mexico City,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
206,Brazil,Czechoslovakia,4,1,group,last_16,1970-06-03,Guadalajara,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
207,Germany,Morocco,2,1,group,last_16,1970-06-03,León,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
208,Italy,Sweden,1,0,group,last_16,1970-06-03,Toluca,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
209,Belgium,Russia,1,4,group,last_16,1970-06-06,Mexico City,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
210,Czechoslovakia,Romania,1,2,group,last_16,1970-06-06,Guadalajara,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
211,Italy,Uruguay,0,0,group,last_16,1970-06-06,Puebla,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
212,Morocco,Peru,0,3,group,last_16,1970-06-06,León,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
213,Brazil,England,1,0,group,last_16,1970-06-07,Guadalajara,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
214,Bulgaria,Germany,2,5,group,last_16,1970-06-07,León,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
215,Israel,Sweden,1,1,group,last_16,1970-06-07,Toluca,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
216,Mexico,El Salvador,4,0,group,last_16,1970-06-07,Mexico City,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
217,Brazil,Romania,3,2,group,last_16,1970-06-10,Guadalajara,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
218,El Salvador,Russia,0,2,group,last_16,1970-06-10,Mexico City,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
219,Germany,Peru,3,1,group,last_16,1970-06-10,León,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
220,Sweden,Uruguay,1,0,group,last_16,1970-06-10,Puebla,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
221,Bulgaria,Morocco,1,1,group,last_16,1970-06-11,León,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
222,Czechoslovakia,England,0,1,group,last_16,1970-06-11,Guadalajara,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
223,Israel,Italy,0,0,group,last_16,1970-06-11,Toluca,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
224,Mexico,Belgium,1,0,group,last_16,1970-06-11,Mexico City,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
225,Brazil,Peru,4,2,quarterfinal,last_8,1970-06-14,Guadalajara,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
226,England,Germany,2,3,quarterfinal,last_8,1970-06-14,León,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
227,Mexico,Italy,1,4,quarterfinal,last_8,1970-06-14,Toluca,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
228,Russia,Uruguay,0,1,quarterfinal,last_8,1970-06-14,Mexico City,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
229,Brazil,Uruguay,3,1,semifinal,last_4,1970-06-17,Guadalajara,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
230,Germany,Italy,3,4,semifinal,last_4,1970-06-17,Mexico City,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
231,Germany,Uruguay,1,0,final_3_4,last_3_4,1970-06-20,Mexico City,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
232,Brazil,Italy,4,1,final,last_2,1970-06-21,Mexico City,Mexico,1970,https://en.wikipedia.org/wiki/1970_FIFA_World_Cup
233,Brazil,Yugoslavia,0,0,group,last_16,1974-06-13,Frankfurt,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
234,DR Congo,Scotland,0,2,group,last_16,1974-06-14,Dortmund,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
235,German DR,Australia,2,0,group,last_16,1974-06-14,Hamburg,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
236,Germany,Chile,1,0,group,last_16,1974-06-14,Berlin,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
237,Italy,Haiti,3,1,group,last_16,1974-06-15,Munich,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
238,Poland,Argentina,3,2,group,last_16,1974-06-15,Stuttgart,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
239,Sweden,Bulgaria,0,0,group,last_16,1974-06-15,Düsseldorf,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
240,Uruguay,Netherlands,0,2,group,last_16,1974-06-15,Hanover,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
241,Chile,German DR,1,1,group,last_16,1974-06-18,Berlin,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
242,Germany,Australia,3,0,group,last_16,1974-06-18,Hamburg,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
243,Scotland,Brazil,0,0,group,last_16,1974-06-18,Frankfurt,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
244,Yugoslavia,DR Congo,9,0,group,last_16,1974-06-18,Gelsenkirchen,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
245,Argentina,Italy,1,1,group,last_16,1974-06-19,Stuttgart,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
246,Bulgaria,Uruguay,1,1,group,last_16,1974-06-19,Hanover,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
247,Haiti,Poland,0,7,group,last_16,1974-06-19,Munich,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
248,Netherlands,Sweden,0,0,group,last_16,1974-06-19,Dortmund,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
249,Australia,Chile,0,0,group,last_16,1974-06-22,Berlin,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
250,DR Congo,Brazil,0,3,group,last_16,1974-06-22,Gelsenkirchen,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
251,Germany,German DR,0,1,group,last_16,1974-06-22,Hamburg,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
252,Scotland,Yugoslavia,1,1,group,last_16,1974-06-22,Frankfurt,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
253,Argentina,Haiti,4,1,group,last_16,1974-06-23,Munich,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
254,Bulgaria,Netherlands,1,4,group,last_16,1974-06-23,Dortmund,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
255,Poland,Italy,2,1,group,last_16,1974-06-23,Stuttgart,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
256,Sweden,Uruguay,3,0,group,last_16,1974-06-23,Düsseldorf,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
257,Brazil,German DR,1,0,group_phase_2,last_8,1974-06-26,Hanover,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
258,Germany,Yugoslavia,2,0,group_phase_2,last_8,1974-06-26,Düsseldorf,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
259,Netherlands,Argentina,4,0,group_phase_2,last_8,1974-06-26,Gelsenkirchen,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
260,Sweden,Poland,0,1,group_phase_2,last_8,1974-06-26,Stuttgart,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
261,Argentina,Brazil,1,2,group_phase_2,last_8,1974-06-30,Hanover,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
262,German DR,Netherlands,0,2,group_phase_2,last_8,1974-06-30,Gelsenkirchen,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
263,Germany,Sweden,4,2,group_phase_2,last_8,1974-06-30,Düsseldorf,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
264,Poland,Yugoslavia,2,1,group_phase_2,last_8,1974-06-30,Frankfurt,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
265,Argentina,German DR,1,1,group_phase_2,last_8,1974-07-03,Gelsenkirchen,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
266,Germany,Poland,1,0,group_phase_2,last_8,1974-07-03,Frankfurt,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
267,Netherlands,Brazil,2,0,group_phase_2,last_8,1974-07-03,Dortmund,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
268,Sweden,Yugoslavia,2,1,group_phase_2,last_8,1974-07-03,Düsseldorf,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
269,Brazil,Poland,0,1,final_3_4,last_3_4,1974-07-06,Munich,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
270,Germany,Netherlands,2,1,final,last_2,1974-07-07,Munich,Germany,1974,https://en.wikipedia.org/wiki/1974_FIFA_World_Cup
271,Germany,Poland,0,0,group,last_16,1978-06-01,Buenos Aires,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
272,Argentina,Hungary,2,1,group,last_16,1978-06-02,Buenos Aires,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
273,France,Italy,1,2,group,last_16,1978-06-02,Mar del Plata,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
274,Mexico,Tunisia,1,3,group,last_16,1978-06-02,Rosario,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
275,Austria,Spain,2,1,group,last_16,1978-06-03,Buenos Aires,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
276,Brazil,Sweden,1,1,group,last_16,1978-06-03,Mar del Plata,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
277,Iran,Netherlands,0,3,group,last_16,1978-06-03,Mendoza,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
278,Peru,Scotland,3,1,group,last_16,1978-06-03,Córdoba,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
279,Argentina,France,2,1,group,last_16,1978-06-06,Buenos Aires,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
280,Germany,Mexico,6,0,group,last_16,1978-06-06,Córdoba,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
281,Hungary,Italy,1,3,group,last_16,1978-06-06,Mar del Plata,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
282,Poland,Tunisia,1,0,group,last_16,1978-06-06,Rosario,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
283,Austria,Sweden,1,0,group,last_16,1978-06-07,Buenos Aires,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
284,Brazil,Spain,0,0,group,last_16,1978-06-07,Mar del Plata,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
285,Iran,Scotland,1,1,group,last_16,1978-06-07,Córdoba,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
286,Netherlands,Peru,0,0,group,last_16,1978-06-07,Mendoza,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
287,Argentina,Italy,0,1,group,last_16,1978-06-10,Buenos Aires,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
288,France,Hungary,3,1,group,last_16,1978-06-10,Mar del Plata,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
289,Germany,Tunisia,0,0,group,last_16,1978-06-10,Córdoba,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
290,Mexico,Poland,1,3,group,last_16,1978-06-10,Rosario,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
291,Austria,Brazil,0,1,group,last_16,1978-06-11,Mar del Plata,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
292,Iran,Peru,1,4,group,last_16,1978-06-11,Córdoba,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
293,Netherlands,Scotland,2,3,group,last_16,1978-06-11,Mendoza,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
294,Spain,Sweden,1,0,group,last_16,1978-06-11,Buenos Aires,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
295,Argentina,Poland,2,0,group_phase_2,last_8,1978-06-14,Rosario,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
296,Austria,Netherlands,1,5,group_phase_2,last_8,1978-06-14,Córdoba,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
297,Brazil,Peru,3,0,group_phase_2,last_8,1978-06-14,Mendoza,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
298,Germany,Italy,0,0,group_phase_2,last_8,1978-06-14,Buenos Aires,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
299,Argentina,Brazil,0,0,group_phase_2,last_8,1978-06-18,Rosario,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
300,Austria,Italy,0,1,group_phase_2,last_8,1978-06-18,Buenos Aires,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
301,Germany,Netherlands,2,2,group_phase_2,last_8,1978-06-18,Córdoba,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
302,Peru,Poland,0,1,group_phase_2,last_8,1978-06-18,Mendoza,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
303,Argentina,Peru,6,0,group_phase_2,last_8,1978-06-21,Rosario,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
304,Austria,Germany,3,2,group_phase_2,last_8,1978-06-21,Córdoba,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
305,Brazil,Poland,3,1,group_phase_2,last_8,1978-06-21,Mendoza,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
306,Italy,Netherlands,1,2,group_phase_2,last_8,1978-06-21,Buenos Aires,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
307,Brazil,Italy,2,1,final_3_4,last_3_4,1978-06-24,Buenos Aires,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
308,Argentina,Netherlands,3,1,final,last_2,1978-06-25,Buenos Aires,Argentina,1978,https://en.wikipedia.org/wiki/1978_FIFA_World_Cup
309,Argentina,Belgium,0,1,group,last_24,1982-06-13,Barcelona,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
310,Brazil,Russia,2,1,group,last_24,1982-06-14,Seville,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
311,Italy,Poland,0,0,group,last_24,1982-06-14,Vigo,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
312,Hungary,El Salvador,10,1,group,last_24,1982-06-15,Elche,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
313,Peru,Cameroon,0,0,group,last_24,1982-06-15,A Coruña,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
314,Scotland,New Zealand,5,2,group,last_24,1982-06-15,Málaga,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
315,England,France,3,1,group,last_24,1982-06-16,Bilbao,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
316,Germany,Algeria,1,2,group,last_24,1982-06-16,Gijón,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
317,Spain,Honduras,1,1,group,last_24,1982-06-16,Valencia,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
318,Chile,Austria,0,1,group,last_24,1982-06-17,Oviedo,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
319,Czechoslovakia,Kuwait,1,1,group,last_24,1982-06-17,Valladolid,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
320,Yugoslavia,Northern Ireland,0,0,group,last_24,1982-06-17,Zaragoza,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
321,Argentina,Hungary,4,1,group,last_24,1982-06-18,Alicante,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
322,Brazil,Scotland,4,1,group,last_24,1982-06-18,Seville,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
323,Italy,Peru,1,1,group,last_24,1982-06-18,Vigo,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
324,Belgium,El Salvador,1,0,group,last_24,1982-06-19,Elche,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
325,Poland,Cameroon,0,0,group,last_24,1982-06-19,A Coruña,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
326,Russia,New Zealand,3,0,group,last_24,1982-06-19,Málaga,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
327,England,Czechoslovakia,2,0,group,last_24,1982-06-20,Bilbao,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
328,Germany,Chile,4,1,group,last_24,1982-06-20,Gijón,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
329,Spain,Yugoslavia,2,1,group,last_24,1982-06-20,Valencia,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
330,Algeria,Austria,0,2,group,last_24,1982-06-21,Oviedo,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
331,France,Kuwait,4,1,group,last_24,1982-06-21,Valladolid,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
332,Honduras,Northern Ireland,1,1,group,last_24,1982-06-21,Zaragoza,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
333,Belgium,Hungary,1,1,group,last_24,1982-06-22,Elche,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
334,Poland,Peru,5,1,group,last_24,1982-06-22,A Coruña,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
335,Russia,Scotland,2,2,group,last_24,1982-06-22,Málaga,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
336,Argentina,El Salvador,2,0,group,last_24,1982-06-23,Alicante,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
337,Brazil,New Zealand,4,0,group,last_24,1982-06-23,Seville,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
338,Italy,Cameroon,1,1,group,last_24,1982-06-23,Vigo,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
339,Algeria,Chile,3,2,group,last_24,1982-06-24,Oviedo,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
340,France,Czechoslovakia,1,1,group,last_24,1982-06-24,Valladolid,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
341,Honduras,Yugoslavia,0,1,group,last_24,1982-06-24,Zaragoza,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
342,England,Kuwait,1,0,group,last_24,1982-06-25,Bilbao,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
343,Germany,Austria,1,0,group,last_24,1982-06-25,Gijón,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
344,Spain,Northern Ireland,0,1,group,last_24,1982-06-25,Valencia,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
345,Austria,France,0,1,group_phase_2,last_12,1982-06-28,Madrid,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
346,Poland,Belgium,3,0,group_phase_2,last_12,1982-06-28,Barcelona,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
347,Germany,England,0,0,group_phase_2,last_12,1982-06-29,Madrid,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
348,Italy,Argentina,2,1,group_phase_2,last_12,1982-06-29,Barcelona,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
349,Austria,Northern Ireland,2,2,group_phase_2,last_12,1982-07-01,Madrid,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
350,Belgium,Russia,0,1,group_phase_2,last_12,1982-07-01,Barcelona,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
351,Argentina,Brazil,1,3,group_phase_2,last_12,1982-07-02,Barcelona,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
352,Spain,Germany,1,2,group_phase_2,last_12,1982-07-02,Madrid,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
353,France,Northern Ireland,4,1,group_phase_2,last_12,1982-07-04,Madrid,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
354,Poland,Russia,0,0,group_phase_2,last_12,1982-07-04,Barcelona,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
355,Italy,Brazil,3,2,group_phase_2,last_12,1982-07-05,Barcelona,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
356,Spain,England,0,0,group_phase_2,last_12,1982-07-05,Madrid,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
357,Germany,France,3,3,semifinal,last_4,1982-07-08,Seville,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
358,Poland,Italy,0,2,semifinal,last_4,1982-07-08,Barcelona,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
359,Poland,France,3,2,final_3_4,last_3_4,1982-07-10,Alicante,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
360,Italy,Germany,3,1,final,last_2,1982-07-11,Madrid,Spain,1982,https://en.wikipedia.org/wiki/1982_FIFA_World_Cup
361,Bulgaria,Italy,1,1,group,last_24,1986-05-31,Mexico City,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
362,Canada,France,0,1,group,last_24,1986-06-01,León,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
363,Spain,Brazil,0,1,group,last_24,1986-06-01,Guadalajara,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
364,Argentina,South Korea,3,1,group,last_24,1986-06-02,Mexico City,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
365,Morocco,Poland,0,0,group,last_24,1986-06-02,Monterrey,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
366,Russia,Hungary,6,0,group,last_24,1986-06-02,Irapuato,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
367,Algeria,Northern Ireland,1,1,group,last_24,1986-06-03,Guadalajara,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
368,Mexico,Belgium,2,1,group,last_24,1986-06-03,Mexico City,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
369,Portugal,England,1,0,group,last_24,1986-06-03,Monterrey,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
370,Paraguay,Iraq,1,0,group,last_24,1986-06-04,Toluca,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
371,Scotland,Denmark,0,1,group,last_24,1986-06-04,Nezahualcóyotl,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
372,Uruguay,Germany,1,1,group,last_24,1986-06-04,Querétaro,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
373,France,Russia,1,1,group,last_24,1986-06-05,León,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
374,Italy,Argentina,1,1,group,last_24,1986-06-05,Puebla,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
375,South Korea,Bulgaria,1,1,group,last_24,1986-06-05,Mexico City,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
376,Brazil,Algeria,1,0,group,last_24,1986-06-06,Guadalajara,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
377,England,Morocco,0,0,group,last_24,1986-06-06,Monterrey,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
378,Hungary,Canada,2,0,group,last_24,1986-06-06,Irapuato,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
379,Mexico,Paraguay,1,1,group,last_24,1986-06-07,Mexico City,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
380,Northern Ireland,Spain,1,2,group,last_24,1986-06-07,Guadalajara,Mexico,1986,https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
